"","Tea_ID","Tea_Type","Region","Site","Plot","Lat","Lon","Elevation","Initial","Depth","Burial","Recovery","Days","Season","Final","Label","Tea_init","Tea_final","Loss","Treatment","Contributor","Soil.moisture","Additional.information","latlon"
"667","10A1","Rooibos","Kluane","Kluane Elevation Transect 10","10A",60.95241,-138.42418,1926,2.214,8,2016-06-24,2016-08-13,50,"Summer","1.658","Yes",1.855,1.408943356,0.240461802695418,"None","Eleanor Walker, Haydn Thomas",NA,"","60.95241_-138.42418"
"668","11A1","Green","Kluane","Kluane Elevation Transect 11","11A",60.95047,-138.43078,2002,2.113,8,2016-06-24,2016-08-13,50,"Summer","1.278","Yes",1.793,1.029309356,0.425928970440602,"None","Eleanor Walker, Haydn Thomas",NA,"","60.95047_-138.43078"
"669","11A2","Green","Kluane","Kluane Elevation Transect 11","11A",60.95047,-138.43078,2002,2.182,8,2016-06-24,2016-08-13,50,"Summer","1.119","Yes",1.86,0.870309356,0.532091744086022,"None","Eleanor Walker, Haydn Thomas",NA,"","60.95047_-138.43078"
"670","11A3","Green","Kluane","Kluane Elevation Transect 11","11A",60.95047,-138.43078,2002,1.9,8,2016-06-24,2016-08-13,50,"Summer","1.092","Yes",1.589,0.843309356,0.469282972938955,"None","Eleanor Walker, Haydn Thomas",NA,"","60.95047_-138.43078"
"671","11A4","Green","Kluane","Kluane Elevation Transect 11","11A",60.95047,-138.43078,2002,1.935,8,2016-06-24,2016-08-13,50,"Summer","1.024","Yes",1.622,0.775309356,0.522004096177559,"None","Eleanor Walker, Haydn Thomas",NA,"","60.95047_-138.43078"
"672","11A5","Green","Kluane","Kluane Elevation Transect 11","11A",60.95047,-138.43078,2002,2.217,8,2016-06-24,2016-08-13,50,"Summer","1.43","Yes",1.894,1.181309356,0.376288618796198,"None","Eleanor Walker, Haydn Thomas",NA,"","60.95047_-138.43078"
"673","11A1","Rooibos","Kluane","Kluane Elevation Transect 11","11A",60.95047,-138.43078,2002,2.238,8,2016-06-24,2016-08-13,50,"Summer","1.823","Yes",1.877,1.573943356,0.161457988279169,"None","Eleanor Walker, Haydn Thomas",NA,"","60.95047_-138.43078"
"674","11A2","Rooibos","Kluane","Kluane Elevation Transect 11","11A",60.95047,-138.43078,2002,2.281,8,2016-06-24,2016-08-13,50,"Summer","1.786","Yes",1.918,1.536943356,0.198673954118874,"None","Eleanor Walker, Haydn Thomas",NA,"","60.95047_-138.43078"
"675","11A3","Rooibos","Kluane","Kluane Elevation Transect 11","11A",60.95047,-138.43078,2002,2.251,8,2016-06-24,2016-08-13,50,"Summer","1.751","Yes",1.89,1.501943356,0.205320975661376,"None","Eleanor Walker, Haydn Thomas",NA,"","60.95047_-138.43078"
"676","11A4","Rooibos","Kluane","Kluane Elevation Transect 11","11A",60.95047,-138.43078,2002,2.192,8,2016-06-24,2016-08-13,50,"Summer","1.75","Yes",1.834,1.500943356,0.181601223555071,"None","Eleanor Walker, Haydn Thomas",NA,"","60.95047_-138.43078"
"677","11A5","Rooibos","Kluane","Kluane Elevation Transect 11","11A",60.95047,-138.43078,2002,2.202,8,2016-06-24,2016-08-13,50,"Summer","1.827","Yes",1.843,1.577943356,0.143818037981552,"None","Eleanor Walker, Haydn Thomas",NA,"","60.95047_-138.43078"
"678","HT_K1","Green","Kluane","Common Garden","CG_Y2_3m",61.03248,-138.40834,792,1.986,8,2016-06-22,2016-08-14,53,"Summer","0.755","Yes",1.671,0.506309356,0.697002180730102,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"679","HT_K2","Green","Kluane","Common Garden","CG_Y2_3m",61.03248,-138.40834,792,2.021,8,2016-06-22,2016-08-14,53,"Summer","0.794","Yes",1.705,0.545309356,0.68017046568915,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"680","HT_K3","Green","Kluane","Common Garden","CG_Y2_3m",61.03248,-138.40834,792,2.084,8,2016-06-22,2016-08-14,53,"Summer","0.846","Yes",1.766,0.597309356,0.661772731596829,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"681","HT_K4","Green","Kluane","Common Garden","CG_Y2_3m",61.03248,-138.40834,792,2.133,8,2016-06-22,2016-08-14,53,"Summer","0.775","Yes",1.813,0.526309356,0.709702506343078,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"682","HT_K5","Green","Kluane","Common Garden","CG_Y2_3m",61.03248,-138.40834,792,2.062,8,2016-06-22,2016-08-14,53,"Summer","0.802","Yes",1.744,0.553309356,0.682735461009174,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"683","HT_K6","Green","Kluane","Common Garden","CG_Y2_3m",61.03248,-138.40834,792,2.213,8,2016-06-22,2016-08-14,53,"Summer","0.779","Yes",1.89,0.530309356,0.719413039153439,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"684","HT_K7","Green","Kluane","Common Garden","CG_Y2_3m",61.03248,-138.40834,792,2.104,8,2016-06-22,2016-08-14,53,"Summer","0.769","Yes",1.785,0.520309356,0.708510164705882,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"685","HT_K8","Green","Kluane","Common Garden","CG_Y2_3m",61.03248,-138.40834,792,2.11,8,2016-06-22,2016-08-14,53,"Summer","0.804","Yes",1.791,0.555309356,0.689944524846455,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"686","HT_K9","Green","Kluane","Common Garden","CG_Y2_3m",61.03248,-138.40834,792,1.978,8,2016-06-22,2016-08-14,53,"Summer","0.874","Yes",1.664,0.625309356,0.624213127403846,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"687","HT_K10","Green","Kluane","Common Garden","CG_Y2_3m",61.03248,-138.40834,792,2.067,8,2016-06-22,2016-08-14,53,"Summer","0.881","Yes",1.749,0.632309356,0.63847378158948,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"688","HT_K1","Rooibos","Kluane","Common Garden","CG_Y2_3m",61.03248,-138.40834,792,2.267,8,2016-06-22,2016-08-14,53,"Summer","1.817","Yes",1.905,1.567943356,0.17693262152231,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"689","HT_K2","Rooibos","Kluane","Common Garden","CG_Y2_3m",61.03248,-138.40834,792,2.267,8,2016-06-22,2016-08-14,53,"Summer","1.738","Yes",1.905,1.488943356,0.218402437795276,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"690","HT_K3","Rooibos","Kluane","Common Garden","CG_Y2_3m",61.03248,-138.40834,792,2.228,8,2016-06-22,2016-08-14,53,"Summer","1.651","Yes",1.868,1.401943356,0.249494991434689,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"691","HT_K4","Rooibos","Kluane","Common Garden","CG_Y2_3m",61.03248,-138.40834,792,2.266,8,2016-06-22,2016-08-14,53,"Summer","1.76","Yes",1.904,1.510943356,0.20643731302521,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"692","HT_K5","Rooibos","Kluane","Common Garden","CG_Y2_3m",61.03248,-138.40834,792,2.238,8,2016-06-22,2016-08-14,53,"Summer","1.638","Yes",1.877,1.388943356,0.260019522642515,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"693","HT_K6","Rooibos","Kluane","Common Garden","CG_Y2_3m",61.03248,-138.40834,792,2.275,8,2016-06-22,2016-08-14,53,"Summer","1.77","Yes",1.912,1.520943356,0.204527533472803,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"694","HT_K7","Rooibos","Kluane","Common Garden","CG_Y2_3m",61.03248,-138.40834,792,2.248,8,2016-06-22,2016-08-14,53,"Summer","1.847","Yes",1.887,1.597943356,0.153183171171171,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"695","HT_K8","Rooibos","Kluane","Common Garden","CG_Y2_3m",61.03248,-138.40834,792,2.237,8,2016-06-22,2016-08-14,53,"Summer","1.776","Yes",1.877,1.526943356,0.186497945657965,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"696","HT_K9","Rooibos","Kluane","Common Garden","CG_Y2_3m",61.03248,-138.40834,792,2.193,8,2016-06-22,2016-08-14,53,"Summer","1.663","Yes",1.835,1.413943356,0.229458661580381,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"697","HT_K10","Rooibos","Kluane","Common Garden","CG_Y2_3m",61.03248,-138.40834,792,2.265,8,2016-06-22,2016-08-14,53,"Summer","1.807","Yes",1.903,1.557943356,0.181322461376774,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"698","Cgg51","Green","Kluane","Common Garden","CG_2Y",61.03248,-138.40834,792,2.18,8,2015-08-17,2017-08-08,722,"Two_Year","1.029","Yes",1.858,0.780309356,0.580027257265877,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"699","Cgg52","Green","Kluane","Common Garden","CG_2Y",61.03248,-138.40834,792,1.942,8,2015-08-17,2017-08-08,722,"Two_Year","0.973","Yes",1.629,0.724309356,0.555365650092081,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"700","Cgg53","Green","Kluane","Common Garden","CG_2Y",61.03248,-138.40834,792,2.037,8,2015-08-17,2017-08-08,722,"Two_Year","1","Yes",1.72,0.751309356,0.563192234883721,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"701","Cgg54","Green","Kluane","Common Garden","CG_2Y",61.03248,-138.40834,792,2.16,8,2015-08-17,2017-08-08,722,"Two_Year","1.014","Yes",1.839,0.765309356,0.583844830886351,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"702","Cgg55","Green","Kluane","Common Garden","CG_2Y",61.03248,-138.40834,792,2.023,8,2015-08-17,2017-08-08,722,"Two_Year","0.962","Yes",1.707,0.713309356,0.582126915055653,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"703","Cgg56","Green","Kluane","Common Garden","CG_2Y",61.03248,-138.40834,792,2.086,8,2015-08-17,2017-08-08,722,"Two_Year","0.958","Yes",1.768,0.709309356,0.598806925339367,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"704","Cgg57","Green","Kluane","Common Garden","CG_2Y",61.03248,-138.40834,792,2.112,8,2015-08-17,2017-08-08,722,"Two_Year","0.741","Yes",1.793,0.492309356,0.725427018404908,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"705","Cgg58","Green","Kluane","Common Garden","CG_2Y",61.03248,-138.40834,792,2.108,8,2015-08-17,2017-08-08,722,"Two_Year","1.024","Yes",1.789,0.775309356,0.56662417216322,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"706","Cgg59","Green","Kluane","Common Garden","CG_2Y",61.03248,-138.40834,792,2.196,8,2015-08-17,2017-08-08,722,"Two_Year","0.887","Yes",1.873,0.638309356,0.659204828617192,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"707","Cgg60","Green","Kluane","Common Garden","CG_2Y",61.03248,-138.40834,792,2.07,8,2015-08-17,2017-08-08,722,"Two_Year","0.806","Yes",1.752,0.557309356,0.681901052511416,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"708","Cgr51","Rooibos","Kluane","Common Garden","CG_2Y",61.03248,-138.40834,792,2.327,8,2015-08-17,2017-08-08,722,"Two_Year","1.468","Yes",1.961,1.218943356,0.378407263641,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"709","Cgr52","Rooibos","Kluane","Common Garden","CG_2Y",61.03248,-138.40834,792,2.241,8,2015-08-17,2017-08-08,722,"Two_Year","1.357","Yes",1.88,1.107943356,0.410668427659574,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"710","Cgr53","Rooibos","Kluane","Common Garden","CG_2Y",61.03248,-138.40834,792,2.201,8,2015-08-17,2017-08-08,722,"Two_Year","1.182","Yes",1.843,0.932943356,0.493790908301682,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"711","Cgr54","Rooibos","Kluane","Common Garden","CG_2Y",61.03248,-138.40834,792,2.272,8,2015-08-17,2017-08-08,722,"Two_Year","1.43","Yes",1.91,1.180943356,0.38170504921466,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"712","Cgr55","Rooibos","Kluane","Common Garden","CG_2Y",61.03248,-138.40834,792,2.229,8,2015-08-17,2017-08-08,722,"Two_Year","1.305","Yes",1.869,1.055943356,0.435022281433922,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"713","Cgr56","Rooibos","Kluane","Common Garden","CG_2Y",61.03248,-138.40834,792,2.231,8,2015-08-17,2017-08-08,722,"Two_Year","1.292","Yes",1.871,1.042943356,0.442574368786745,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"714","Cgr57","Rooibos","Kluane","Common Garden","CG_2Y",61.03248,-138.40834,792,2.298,8,2015-08-17,2017-08-08,722,"Two_Year","1.254","Yes",1.934,1.004943356,0.480380891416753,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"715","Cgr58","Rooibos","Kluane","Common Garden","CG_2Y",61.03248,-138.40834,792,2.235,8,2015-08-17,2017-08-08,722,"Two_Year","1.432","Yes",1.875,1.182943356,0.3690968768,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"716","Cgr59","Rooibos","Kluane","Common Garden","CG_2Y",61.03248,-138.40834,792,2.161,8,2015-08-17,2017-08-08,722,"Two_Year","1.3","Yes",1.805,1.050943356,0.417759913573407,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"717","Cgr60","Rooibos","Kluane","Common Garden","CG_2Y",61.03248,-138.40834,792,2.2,8,2015-08-17,2017-08-08,722,"Two_Year","1.268","Yes",1.842,1.018943356,0.446827711183496,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"718","DCR1","Rooibos","Kluane","Common Garden","DC_HT_2yr",61.03248,-138.40834,792,2.276,8,2015-07-21,2017-08-08,749,"Two_Year","1.524","No",1.913,1.40046,0.267924725561945,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"719","DCR2","Rooibos","Kluane","Common Garden","DC_HT_2yr",61.03248,-138.40834,792,2.272,8,2015-07-21,2017-08-08,749,"Two_Year","1.496","No",1.91,1.37246,0.281434554973822,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"720","DCR3","Rooibos","Kluane","Common Garden","DC_HT_2yr",61.03248,-138.40834,792,2.29,8,2015-07-21,2017-08-08,749,"Two_Year","1.617","No",1.927,1.49346,0.224981837052413,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"721","DCR4","Rooibos","Kluane","Common Garden","DC_HT_2yr",61.03248,-138.40834,792,2.184,8,2015-07-21,2017-08-08,749,"Two_Year","1.561","No",1.826,1.43746,0.212782037239869,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"722","DCR5","Rooibos","Kluane","Common Garden","DC_HT_2yr",61.03248,-138.40834,792,2.278,8,2015-07-21,2017-08-08,749,"Two_Year","1.515","No",1.915,1.39146,0.273389033942559,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"723","DCR6","Rooibos","Kluane","Common Garden","DC_HT_2yr",61.03248,-138.40834,792,2.277,8,2015-07-21,2017-08-08,749,"Two_Year","1.566","No",1.914,1.44246,0.246363636363636,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"724","DCR7","Rooibos","Kluane","Common Garden","DC_HT_2yr",61.03248,-138.40834,792,2.262,8,2015-07-21,2017-08-08,749,"Two_Year","1.542","No",1.9,1.41846,0.253442105263158,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"725","DCR8","Rooibos","Kluane","Common Garden","DC_HT_2yr",61.03248,-138.40834,792,2.328,8,2015-07-21,2017-08-08,749,"Two_Year","1.513","No",1.962,1.38946,0.291814475025484,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"726","DCR9","Rooibos","Kluane","Common Garden","DC_HT_2yr",61.03248,-138.40834,792,2.264,8,2015-07-21,2017-08-08,749,"Two_Year","1.528","No",1.902,1.40446,0.261587802313354,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"727","DCR10","Rooibos","Kluane","Common Garden","DC_HT_2yr",61.03248,-138.40834,792,2.231,8,2015-07-21,2017-08-08,749,"Two_Year","1.55","No",1.871,1.42646,0.237594869053982,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"728","DCG1","Green","Kluane","Common Garden","DC_HT_2yr",61.03248,-138.40834,792,2.107,8,2015-07-21,2017-08-08,749,"Two_Year","1.108","No",1.788,0.98484,0.449194630872483,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"729","DCG2","Green","Kluane","Common Garden","DC_HT_2yr",61.03248,-138.40834,792,2.161,8,2015-07-21,2017-08-08,749,"Two_Year","0.992","No",1.84,0.86884,0.527804347826087,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"730","DCG3","Green","Kluane","Common Garden","DC_HT_2yr",61.03248,-138.40834,792,2.076,8,2015-07-21,2017-08-08,749,"Two_Year","0.948","No",1.758,0.82484,0.530807736063709,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"731","DCG4","Green","Kluane","Common Garden","DC_HT_2yr",61.03248,-138.40834,792,2.114,8,2015-07-21,2017-08-08,749,"Two_Year","1.006","No",1.794,0.88284,0.507892976588629,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"732","DCG5","Green","Kluane","Common Garden","DC_HT_2yr",61.03248,-138.40834,792,2.061,8,2015-07-21,2017-08-08,749,"Two_Year","1","No",1.743,0.87684,0.496936316695353,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"733","DCG6","Green","Kluane","Common Garden","DC_HT_2yr",61.03248,-138.40834,792,2.03,8,2015-07-21,2017-08-08,749,"Two_Year","0.944","No",1.714,0.82084,0.521096849474912,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"734","DCG7","Green","Kluane","Common Garden","DC_HT_2yr",61.03248,-138.40834,792,2.148,8,2015-07-21,2017-08-08,749,"Two_Year","1.067","No",1.827,0.94384,0.483393541324576,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"735","DCG8","Green","Kluane","Common Garden","DC_HT_2yr",61.03248,-138.40834,792,2.156,8,2015-07-21,2017-08-08,749,"Two_Year","0.948","No",1.835,0.82484,0.550495912806539,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"736","DCG9","Green","Kluane","Common Garden","DC_HT_2yr",61.03248,-138.40834,792,2.103,8,2015-07-21,2017-08-08,749,"Two_Year","0.97","No",1.784,0.84684,0.525313901345291,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"737","DCG10","Green","Kluane","Common Garden","DC_HT_2yr",61.03248,-138.40834,792,2.021,8,2015-07-21,2017-08-08,749,"Two_Year","0.829","No",1.705,0.70584,0.586017595307918,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"738","Kr21","Rooibos","Kluane","Kluane Plateau","KP_HT_2yr",60.96195,-138.4127,1734,2.252,8,2015-07-01,2017-08-09,770,"Two_Year","1.524","No",1.891,1.40046,0.259407720782655,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"739","Kr22","Rooibos","Kluane","Kluane Plateau","KP_HT_2yr",60.96195,-138.4127,1734,2.198,8,2015-07-01,2017-08-09,770,"Two_Year","1.496","No",1.84,1.37246,0.254097826086957,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"740","Kr23","Rooibos","Kluane","Kluane Plateau","KP_HT_2yr",60.96195,-138.4127,1734,2.194,8,2015-07-01,2017-08-09,770,"Two_Year","1.617","No",1.836,1.49346,0.18656862745098,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"741","Kr24","Rooibos","Kluane","Kluane Plateau","KP_HT_2yr",60.96195,-138.4127,1734,2.27,8,2015-07-01,2017-08-09,770,"Two_Year","1.561","No",1.908,1.43746,0.246614255765199,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"742","Kr25","Rooibos","Kluane","Kluane Plateau","KP_HT_2yr",60.96195,-138.4127,1734,2.248,8,2015-07-01,2017-08-09,770,"Two_Year","1.515","No",1.887,1.39146,0.262607313195549,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"743","Kr26","Rooibos","Kluane","Kluane Plateau","KP_HT_2yr",60.96195,-138.4127,1734,2.279,8,2015-07-01,2017-08-09,770,"Two_Year","1.566","No",1.916,1.44246,0.247150313152401,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"744","Kr27","Rooibos","Kluane","Kluane Plateau","KP_HT_2yr",60.96195,-138.4127,1734,2.203,8,2015-07-01,2017-08-09,770,"Two_Year","1.542","No",1.844,1.41846,0.230770065075922,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"745","Kr28","Rooibos","Kluane","Kluane Plateau","KP_HT_2yr",60.96195,-138.4127,1734,2.317,8,2015-07-01,2017-08-09,770,"Two_Year","1.513","No",1.952,1.38946,0.288186475409836,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"746","Kr29","Rooibos","Kluane","Kluane Plateau","KP_HT_2yr",60.96195,-138.4127,1734,2.216,8,2015-07-01,2017-08-09,770,"Two_Year","1.528","No",1.857,1.40446,0.243694130317717,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"747","Kr30","Rooibos","Kluane","Kluane Plateau","KP_HT_2yr",60.96195,-138.4127,1734,2.233,8,2015-07-01,2017-08-09,770,"Two_Year","1.55","No",1.873,1.42646,0.238408969567539,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"748","Kg21","Green","Kluane","Kluane Plateau","KP_HT_2yr",60.96195,-138.4127,1734,2.084,8,2015-07-01,2017-08-09,770,"Two_Year","1.151","No",1.766,1.02784,0.417984144960362,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"749","Kg22","Green","Kluane","Kluane Plateau","KP_HT_2yr",60.96195,-138.4127,1734,2.14,8,2015-07-01,2017-08-09,770,"Two_Year","1.061","No",1.819,0.93784,0.484420010995052,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"750","Kg23","Green","Kluane","Kluane Plateau","KP_HT_2yr",60.96195,-138.4127,1734,2.084,8,2015-07-01,2017-08-09,770,"Two_Year","0.830","No",1.766,0.70684,0.599750849377123,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"751","Kg24","Green","Kluane","Kluane Plateau","KP_HT_2yr",60.96195,-138.4127,1734,2.085,8,2015-07-01,2017-08-09,770,"Two_Year","1.017","No",1.767,0.89384,0.494148273910583,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"752","Kg25","Green","Kluane","Kluane Plateau","KP_HT_2yr",60.96195,-138.4127,1734,2.069,8,2015-07-01,2017-08-09,770,"Two_Year","0.934","No",1.751,0.81084,0.536927470017133,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"753","Kg26","Green","Kluane","Kluane Plateau","KP_HT_2yr",60.96195,-138.4127,1734,2.041,8,2015-07-01,2017-08-09,770,"Two_Year","0.920","No",1.724,0.79684,0.537795823665893,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"754","Kg27","Green","Kluane","Kluane Plateau","KP_HT_2yr",60.96195,-138.4127,1734,2.147,8,2015-07-01,2017-08-09,770,"Two_Year","1.001","No",1.826,0.87784,0.519255202628697,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"755","Kg28","Green","Kluane","Kluane Plateau","KP_HT_2yr",60.96195,-138.4127,1734,2.172,8,2015-07-01,2017-08-09,770,"Two_Year","1.002","No",1.85,0.87884,0.524951351351351,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"756","Kg29","Green","Kluane","Kluane Plateau","KP_HT_2yr",60.96195,-138.4127,1734,2.071,8,2015-07-01,2017-08-09,770,"Two_Year","1.182","No",1.753,1.05884,0.395984027381631,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
"757","Kg30","Green","Kluane","Kluane Plateau","KP_HT_2yr",60.96195,-138.4127,1734,1.939,8,2015-07-01,2017-08-09,770,"Two_Year","0.949","No",1.626,0.82584,0.49210332103321,"None","Haydn Thomas",NA,"","60.96195_-138.4127"
